1.3796,7.1667,1.2707
5.0651,7.8212,0.98962
0.22535,7.9444,0.86954
0.003169,7.8073,0.78841
0,7.8211,0.70273
0,7.8983,0.56168
0.30704,8.061,0.46451
2.6039,7.697,0.4141
0.0052817,8.0801,0.38021
0,7.969,0.3302
3.4613,7.6162,0.29048
1.0264,8.3495,0.33515
0.041901,8.5251,0.25604
0.1007,7.6869,0.21595
0.37465,5.8418,0.19442
6.4014,7.7383,0.19688
0.36725,7.3954,0.26499
16.93,6.9974,0.33621
0.1088,6.9982,0.37665
10.483,6.1478,0.2847
11.193,5.4273,0.30632
7.5264,5.5896,0.65127
4.6567,4.9886,0.81208
8.925,4.3066,0.66567
9.9803,5.1566,0.6846
15.832,1.8205,0.82352
12.748,6.97,1.7051
3.2739,4.3302,1.6152
15.371,3.5806,1.4096
5.6894,5.3131,1.9764
1.7958,6.0621,1.6582
0.48169,6.4873,1.1494
3.4085,6.712,0.90439
6.2222,7.2725,0.7666
0.026761,7.4231,0.71065
0.0038732,6.7375,0.89494
0,7.715,0.71888
39.415,4.2794,0.59803
0.50458,8.1993,1.4532
0.0059859,8.3412,1.3841
0,8.3983,1.1993
0,8.2252,0.97938
0,8.2779,0.66634
0,8.3562,0.50897
0.00070423,8.4788,0.41526
0,7.9444,0.35006
0.040141,8.0251,0.30377
0.054577,7.9509,0.26961
0.05,7.4445,0.23943
2.444,6.6453,0.2125
5.8056,6.3318,0.19269
5.5345,5.7911,0.20546
8.7859,5.472,0.22883
3.0944,6.2368,0.23552
5.8581,6.4822,0.2752
28.61,6.688,0.35359
19.816,6.9573,1.4508
1.3609,7.2364,3.0791
17.386,6.1178,2.3904
8.5711,5.2543,2.4382
14.056,6.2355,2.7098
22.413,5.2056,4.0236
5.4327,4.5413,4.1361
8.9004,5.5914,2.7581
11.418,5.2246,3.0412
15.339,7.0278,4.7256
0.34261,6.8597,4.3202
10.658,6.6441,3.2865
6.0278,6.6937,2.6348
2.2373,5.529,2.1961
1.387,6.1562,1.8227
4.3961,6.078,1.4568
10.776,4.1908,1.3705
17.934,1.348,1.7785
30.625,1.5674,2.0926
15.146,4.0799,4.9962
3.2373,3.5914,5.9613
2.3173,4.4755,5.5168
2.2521,3.3412,4.3659
9.019,5.2387,3.0082
14.38,5.7447,2.3742
23.245,5.6896,2.7451
0.37254,7.3588,3.8994
0.089789,6.252,5.2392
0.016901,7.2269,5.2922
0,6.9392,4.5856
0,5.768,2.2227
0.41866,5.5805,1.4745
3.55,7.1026,1.2693
0.055634,7.4292,1.1696
0,7.229,1.064
0,7.4012,0.9412
0,7.3083,0.84313
0,7.1894,0.75332
0,7.0842,0.67258
0,7.1702,0.60972
0,7.0279,0.5566
0,6.8058,0.51028
0.0052817,6.8837,0.47338
0,6.8123,0.43804
0.047535,6.0155,0.40716
0.17923,6.146,0.37788
0.29472,5.7784,0.35171
2.2824,6.0822,0.32992
0.033803,5.7622,0.31271
0,6.5797,0.3096
0.038028,6.6108,0.299
0,6.4455,0.28038
0,6.1987,0.26288
0.030634,5.5473,0.24646
4.3398,4.6511,0.233
5.5856,5.9798,0.2736
1.3778,6.2274,0.31237
5.6035,5.7363,0.31052
1.5835,5.5049,0.32394
1.9592,2.8339,0.32237
0.030986,5.6598,0.29964
0,5.8056,0.31151
0,5.8756,0.27962
0,5.8971,0.24067
0,5.9602,0.21541
0,6.0843,0.19959
0.01162,5.291,0.18892
6.25,4.9003,0.18378
0.20563,5.4068,0.19173
0,5.7879,0.19256
0,5.7337,0.18755
0,5.8098,0.17343
0,5.8372,0.1635
0.0014085,5.1805,0.1555
0.2581,5.4398,0.15009
0,5.7724,0.14441
0,5.7729,0.13873
0,5.5844,0.13299
0,5.5706,0.12843
0,5.3663,0.12325
0,4.9886,0.11579
0,5.4567,0.10942
0.0014085,5.4307,0.1054
0,5.6795,0.1033
0,5.4822,0.10139
0,5.2438,0.10088
0,5.4211,0.099884
0,5.4079,0.097072
0.056338,4.168,0.09488
0.099296,3.7013,0.09549
0,4.4971,0.09274
0,4.7705,0.08999
0,4.7861,0.086102
0,2.8866,0.084593
0,4.1645,0.083342
0,4.8892,0.0839
0.89824,4.2387,0.084365
0.025352,4.8411,0.085565
0,5.0669,0.086661
0,4.8351,0.08635
0,4.6898,0.084479
0,4.7463,0.081667
0,4.806,0.08055
0,4.8945,0.079527
0,4.9525,0.07962
0,4.8512,0.078131
0,4.964,0.078513
0,5.0469,0.077624
0,5.1821,0.076342
0,5.3484,0.075184
0,5.5653,0.074678
0,5.3926,0.074099
0,5.1166,0.072589
0,4.9443,0.071597
0,4.8934,0.070087
0,4.9603,0.06863
0.00070423,5.0481,0.067689
0,5.1049,0.067296
0,4.2678,0.066417
0,4.3008,0.0659
0,4.6134,0.06438
0,4.8528,0.063584
0,5.1022,0.063284
0,5.1605,0.063047
0,5.2874,0.062974
0,5.2017,0.063439
0,5.0464,0.062922
0,4.7357,0.062571
0,4.7913,0.062064
0,4.716,0.061051
0,4.7548,0.06011
0,4.8366,0.059211
0,5.1662,0.058229
0,5.3349,0.05919
0,5.567,0.059118
0,5.3158,0.05888
0,5.705,0.058746
0,5.7429,0.059035
0,6.0673,0.059552
0,5.8603,0.05889
0,4.9609,0.058704
0,5.4377,0.056947
0,5.5963,0.055148
0,5.4306,0.053793
0,5.3847,0.052232
0,5.2746,0.051798
0,5.0131,0.049947
0,5.0852,0.048479
0,5.3075,0.047269
0,5.4859,0.047724
0,5.5389,0.047538
0,5.5744,0.047683
0,5.2675,0.048045
0,5.1063,0.047869
0,5.2536,0.046825
0,5.3424,0.047032
0,5.2989,0.046432
0,5.4539,0.045233
0,5.6565,0.044819
0,5.8467,0.043847
0,5.9262,0.043702
0,5.9815,0.043465
0,5.8765,0.042824
0,5.804,0.042989
0,5.7876,0.041717
0,5.884,0.041314
0,6.0382,0.03937
0,5.729,0.040074
0,5.3556,0.037964
0,5.5128,0.037272
0,5.7744,0.037158
0,5.9582,0.036207
0,6.1358,0.035783
0,6.3243,0.036165
0,6.4679,0.035969
0,6.4083,0.035287
0,6.357,0.03479
0,6.3608,0.034273
0,6.7107,0.033043
0,6.8699,0.032991
0,7.0635,0.032123
0,6.8031,0.031565
0,7.0713,0.030438
0,6.9162,0.03019
0,6.7797,0.028401
0,6.8588,0.028628
0,6.9709,0.027243
0,6.9792,0.026095
0,6.7586,0.026095
0,6.7994,0.024989
0,6.8343,0.024689
0,6.8012,0.024338
0,6.9731,0.024017
0,6.9769,0.02379
0,7.1882,0.023583
0,6.9369,0.023242
0,6.9339,0.023035
0,7.0387,0.022559
0,7.1308,0.02197
0.00070423,7.251,0.021298
0,7.3269,0.02074
0.025704,7.3364,0.020802
0,7.1513,0.020698
0,7.1765,0.020337
0,7.4168,0.020109
0,7.5656,0.020347
0,7.666,0.01983
0,7.8022,0.019675
0,7.7917,0.019489
0,7.8838,0.01891
0.032394,8.066,0.018569
0,8.0304,0.01891
0,7.9886,0.018631
0,7.9714,0.018465
0,8.1843,0.018775
0,7.9563,0.018383
0.0070423,7.3237,0.018341
13.786,6.7425,0.01922
0.041901,7.2759,0.023697
0,7.7028,0.022332
0,7.8384,0.020595
0.075352,7.5538,0.020223
0,7.6306,0.019272
0.025704,7.7346,0.019313
0.0070423,7.9866,0.019592
0.02993,5.8308,0.018321
0.16162,8.0311,0.018331
0.003169,8.3195,0.017835
0,7.1326,0.017659
1.1032,7.5485,0.018031
0.021831,7.8904,0.017256
0,8.0991,0.017132
0,8.2525,0.017276
1.3933,7.6614,0.01709
0,7.5333,0.016615
0.01162,7.7375,0.017266
0.15176,8.2976,0.017535
0,8.2875,0.017483
0,8.2138,0.017297
0.0049296,8.0016,0.016935
0.53697,7.8456,0.016759
5.1683,8.1845,0.016573
0,8.1317,0.016263
0,7.84,0.016232
0.1331,7.7836,0.016211
0.013028,7.5401,0.01709
0.15246,8.4839,0.017152
0,8.2254,0.016439
0,8.7898,0.016677
0,8.4436,0.016294
0.026761,7.6358,0.016501
5.5289,6.8927,0.018796
2.3511,8.1528,0.019499
0.54437,7.8261,0.019954
0.8919,6.8285,0.022115
0.59577,7.1594,0.021753
0.1912,7.2428,0.019706
23.254,6.2575,0.020688
0.03662,7.7249,0.034397
0.0077465,8.5001,0.024865
0.44261,8.2441,0.021908
0.048239,7.9715,0.019561
0.36725,7.581,0.017845
0,7.4817,0.020161
0,7.3836,0.018734
0.14401,7.3831,0.016284
1.482,6.6548,0.029197
4.6634,7.1604,0.034501
6.6275,7.9153,0.0363
3.106,8.442,0.034708
0.14049,8.4613,0.033053
3.913,6.4573,0.030831
1.0183,7.9954,0.027667
1.957,8.8634,0.030034
0,8.3222,0.027408
5.7208,7.3836,0.027688
14.965,6.218,0.031596
2.532,5.4595,0.029693
14.002,6.9493,0.11355
13.699,7.9247,0.15805
0.16866,8.7997,0.094859
0.44648,8.6456,0.074057
0.022887,9.0075,0.056119
0.0038732,8.3058,0.045233
0.38169,9.1179,0.03754
0,8.7573,0.032051
0.2919,8.3274,0.02715
1.0669,6.6629,0.025609
3.9004,7.5223,0.027026
0.33028,8.1078,0.029631
0.076056,6.8055,0.031606
1.3912,8.0304,0.027853
0.5662,7.5627,0.026085
0.78521,5.2171,0.026871
6.3954,4.863,0.026716
7.682,6.7646,0.038492
1.6796,6.0731,0.044323
4.8954,7.2182,0.056461
0.046127,6.9558,0.05887
6.3479,5.8316,0.057846
3.5349,6.9694,0.054755
32.497,7.1235,0.25677
35.283,6.4502,0.58864
2.5282,8.4099,0.64766
2.9493,7.4582,0.34367
1.5581,6.9629,0.27614
6.2384,7.7788,0.17705
8.3373,8.4197,0.17238
8.793,8.4765,0.42318
1.2986,8.601,0.63031
0,8.6602,0.2574
0.04331,6.9578,0.16632
3.3489,7.5618,0.16871
12.844,7.4383,0.12591
14.739,8.1449,0.11064
0.94965,8.6083,0.1068
0.097887,8.0282,0.249
0.33345,7.8164,0.1577
0,7.9179,0.10042
0.10915,7.8068,0.089742
2.9866,8.0589,0.1123
0.057042,7.2374,0.098292
1.0165,5.8861,0.068712
11.213,7.5357,0.10711
1.7088,7.6544,0.19478
0.17289,7.9308,0.1169
21.282,6.4251,0.089845
25.483,5.4176,0.12411
4.5933,5.4389,1.9333
25.94,5.0507,1.0616
8.7842,6.6451,1.1936
4.906,6.2854,0.92692
0.52887,7.4558,0.58217
0.022535,7.2364,0.35387
0.34049,8.2756,0.2662
0.12993,7.653,0.20457
0.025,7.1884,0.16466
4.9616,7.5654,0.13229
16.306,7.4803,0.21864
3.3845,7.4119,0.30572
0.83592,8.1689,0.37969
0.062324,7.7278,0.20723
2.1782,8.0116,0.13809
0.34577,8.184,0.10557
0.11937,8.5067,0.092791
0,8.6338,0.090837
0,7.909,0.078286
0.52042,7.4328,0.067544
27.135,7.5092,0.064742
10.911,7.1164,0.19006
1.2933,6.6498,0.3152
13.081,6.9499,0.22868
11.637,4.65,0.21052
13.579,7.5887,0.60303
1.1535,7.5065,0.41688
4.4415,7.0488,0.36062
26.352,6.5569,0.45356
0.70387,6.9658,2.3344
11.905,6.0971,1.0616
9.4468,7.131,1.9652
13.165,5.5324,1.6186
10.245,5.6917,1.9395
9.807,5.4637,1.5906
21.832,6.2634,2.6708
3.2799,7.3535,3.2942
0.009507,7.0528,1.3532
5.0025,6.7862,1.0034
5.3778,7.2235,0.83679
1.0644,6.5306,0.73259
2.9035,6.2098,0.57739
3.0465,2.3946,0.52325
6.912,6.2094,0.44964
37.025,5.702,1.4872
2.2063,7.1397,2.871
0.21761,7.3623,1.8356
0.051761,7.24,1.5346
0.012324,6.9433,0.96442
1.038,5.7412,0.64391
9.0634,6.034,0.62582
9.806,6.4278,0.47824
1.8278,7.0699,0.42924
0.38486,7.5295,0.51611
6.8986,7.2769,0.55336
4.2187,7.3657,0.5416
6.8623,7.2155,0.40237
1.4046,7.4284,0.31076
0.075,7.5469,0.27049
0.00035211,7.1502,0.28639
2.3926,7.4141,0.23987
0.16021,7.6397,0.20229
0.18345,7.4662,0.17337
0.20775,6.4582,0.15112
0.48944,4.6921,0.13462
2.0306,5.536,0.11953
16.093,5.0357,0.11164
15.772,5.3362,0.11423
52.371,3.1982,0.42063
41.522,2.7362,4.8338
34.557,1.2739,5.384
73.631,2.3283,7.7902
24.45,3.6111,15.21
10.991,5.7016,16.269
1.5007,6.1392,10.322
0.069718,6.6246,6.288
0.3993,6.5096,3.4237
1.2725,5.8625,1.8369
0.0049296,6.3606,1.4921
1.3137,6.468,1.1685
1.4824,6.5348,0.9867
0.0021127,6.7234,0.86172
0,6.695,0.75525
0,6.6543,0.65045
0,6.4498,0.5675
0,6.2254,0.50353
0,6.5659,0.45633
0,6.6454,0.41739
0,6.6672,0.38131
0,6.8484,0.34423
0,6.7021,0.30762
0,6.7177,0.2763
0,6.8127,0.24979
0,6.7921,0.22753
0,6.6479,0.21025
0,6.5077,0.19548
0,6.4408,0.18233
0,6.3405,0.16946
0,6.2779,0.15338
0,6.2776,0.14253
0,6.0754,0.13471
0,6.1853,0.12818
0,6.1555,0.12141
0.030282,5.8981,0.11441
0,6.1718,0.10764
0.046127,5.9441,0.10278
0,5.9196,0.096389
0.0088028,6.092,0.092326
0,5.8376,0.089276
0,5.8289,0.083662
0,5.8273,0.078441
0.024296,5.7123,0.075071
0.45035,5.3376,0.073261
0.0024648,5.8976,0.070408
0.029225,5.594,0.069126
0,5.4074,0.066696
0,5.3497,0.065238
0,4.9039,0.063191
0.0091549,5.0608,0.062095
3.644,4.5501,0.061951
1.4535,4.9232,0.061909
0.077113,5.2368,0.060276
0,5.1872,0.059035
0.0010563,4.5934,0.057908
5.3799,4.3062,0.057836
3.9489,4.4607,0.058963
0,4.8589,0.057753
0,5.0728,0.063677
0,5.2034,0.061258
0,4.9692,0.056285
0,4.8461,0.054289
0,5.1823,0.053669
0,5.2993,0.052925
0.0014085,5.4706,0.053638
0,5.3095,0.054083
0,5.0341,0.052573
0,5.1039,0.051488
0,4.9066,0.049782
0,4.7139,0.04821
0,5.0036,0.048365
0,5.1158,0.045626
0,5.1063,0.044798
0,4.9809,0.043982
0,5.4218,0.043723
0,5.4435,0.043516
0,5.3307,0.042627
0,5.1441,0.04148
0,4.8423,0.040187
0,5.064,0.040125
0,5.2148,0.038244
0,5.1675,0.037685
0,4.3937,0.03722
0.0014085,3.3255,0.037334
0,4.3776,0.036124
0,4.4694,0.036176
0,4.9573,0.035545
0,5.161,0.033519
0,5.3217,0.033457
0,5.4194,0.033291
0.0080986,5.3443,0.033333
0,5.3513,0.03174
0,4.7551,0.031616
0,4.7103,0.03141
0,4.357,0.029497
0,4.64,0.028949
0,4.8077,0.028556
0,5.0549,0.029238
0,5.1703,0.029238
0,5.1012,0.028959
0,4.9265,0.029642
0,4.9849,0.029156
0,5.0439,0.028721
0,5.2324,0.028277
0,5.1778,0.027708
0,4.6742,0.026664
0,4.9105,0.025889
0,5.39,0.02685
0,5.3695,0.026312
0,5.351,0.026209
0,5.4373,0.026426
0,5.3966,0.025299
0,5.6091,0.025082
0,5.6126,0.025134
0,4.8627,0.024348
0.00070423,5.0572,0.024141
0,5.2106,0.024917
0,4.9686,0.023128
0,5.1529,0.02319
0,5.3325,0.02319
0.026056,5.5463,0.021629
0,5.6731,0.022787
0,5.3045,0.022342
0,5.7216,0.022342
0,5.5639,0.022642
0,5.5775,0.021815
0,5.7128,0.022053
0,5.57,0.021536
0,5.6721,0.021464
0,5.7814,0.020698
0,5.7392,0.020719
0,5.7793,0.020833
0,5.8442,0.019975
0,5.9464,0.020119
0,5.9461,0.020523
0,6.1352,0.020109
0,6.2035,0.020326
0,6.3021,0.019696
0,6.4115,0.019303
0,6.5491,0.018155
0,6.4083,0.017876
0,6.4856,0.017687
0,6.4363,0.017517
0,6.6661,0.017367
0,6.753,0.017235
0,6.7914,0.017121
0,6.0241,0.017025
0,6.1511,0.016945
0,6.1455,0.016511
0,6.2287,0.016635
0,6.4385,0.016542
0,6.5946,0.016584
0,6.6902,0.016242
0,6.8099,0.016656
0,6.7408,0.016315
0,7.0351,0.016656
0,6.9458,0.016615
0,6.5736,0.017266
0,6.4152,0.016759
0,5.8918,0.016511
0,6.2363,0.015891
0,6.1341,0.015932
0,6.4613,0.015694
0,6.6097,0.016604
0,6.6885,0.016294
0,6.6821,0.016615
0.033099,7.1363,0.016491
0.13028,7.3139,0.015912
0.013732,7.0706,0.016418
0,7.2562,0.016191
0,7.1303,0.015829
0.0017606,6.8204,0.015736
0.2338,6.4756,0.015663
0.51796,5.8299,0.015787
1.3827,6.9201,0.016149
0,7.5635,0.015715
0,6.7279,0.015994
0.07993,5.7083,0.016139
0.041197,7.6886,0.016408
0,7.8521,0.01557
0,7.8025,0.015581
0,7.8039,0.014919
0,7.5947,0.014805
0,7.289,0.014733
0,7.777,0.014712
0,7.8639,0.014588
0,8.0233,0.014423
0,8.1002,0.014071
0.0045775,6.93,0.014051
0.94683,8.0767,0.014464
0,8.1961,0.014754
0,7.9534,0.014454
0,7.5667,0.013854
0,7.2342,0.013916
0,7.7723,0.014102
0,8.2344,0.013937
0,8.2767,0.013968
0,8.2874,0.013895
0,8.3178,0.013637
0.046127,6.1245,0.013585
0.92993,5.7668,0.013844
0.22254,7.3936,0.014671
0.0010563,6.8321,0.014495
0,8.1267,0.01434
0.0028169,7.9276,0.014185
0,8.4237,0.013926
0.077113,8.0012,0.013782
0,7.9234,0.01311
0,6.4254,0.013265
0.0024648,7.5636,0.013523
0,7.8385,0.013389
0,8.525,0.013327
0.014437,7.7325,0.013285
0.067254,7.5591,0.013472
0,8.0055,0.01312
0,7.4177,0.012965
0,7.8208,0.013182
0.030634,8.5037,0.013079
0.030282,8.6555,0.012727
0.0073944,8.025,0.012996
0.030634,7.708,0.012634
0.87254,8.2365,0.012603
0.017958,8.5689,0.0128
0,8.6596,0.012655
0,8.4545,0.012169
0.00070423,8.5389,0.012407
0.046479,7.054,0.012303
3.4768,7.1653,0.013399
3.5472,7.895,0.013079
2.732,6.9035,0.013182
4.7183,7.0713,0.013492
1.4095,7.5183,0.014619
0,8.9039,0.014061
0.14296,7.1133,0.013565
6.2521,7.4082,0.014971
1.0489,6.8143,0.014764
12.19,5.3597,0.01404
10.983,7.2079,0.014257
10.46,6.0964,0.013906
9.9056,6.3968,0.017524
14.02,2.7903,0.022632
22.933,4.2589,0.024565
11.585,5.8318,0.030086
36.104,6.3013,0.12786
7.1243,7.0764,0.48025
7.568,7.212,1.3774
16.011,7.392,1.1952
12.924,7.4803,0.82542
4.8472,5.9208,0.98337
9.2313,5.2447,0.77969
3.0859,7.336,0.43999
14.857,5.97,0.64089
20.045,7.8751,1.0873
0.028873,8.6328,1.2755
0,8.2353,1.1908
0,7.8374,0.64725
0.0014085,8.1179,0.38674
0.022535,8.1047,0.26655
0,8.1838,0.19553
0.2493,5.0408,0.15184
2.4028,6.5171,0.12113
0.89049,7.637,0.10096
0.095775,7.6483,0.10634
0.85563,7.7344,0.1345
0,7.2052,0.13163
1.2194,7.7811,0.10243
2.1278,8.0913,0.082463
0,7.2135,0.070914
0.35458,7.4189,0.062953
0.46268,7.2661,0.06164
0.24049,6.1582,0.063036
4.1521,6.0403,0.062157
22.735,4.6074,0.064246
0.36761,6.7849,0.065538
0.21549,7.0486,0.14221
47.325,7.1831,0.35635
0.035211,8.3656,0.69899
0.50986,7.8562,1.3181
1.3387,8.2392,1.5801
0,8.1853,0.84686
0,7.5752,0.46566
7.9581,7.2277,0.34322
7.8053,6.5782,0.2882
3.7187,8.1208,0.21882
0.20669,8.5138,0.18302
0,8.7531,0.47162
0,8.1531,0.5845
6.5623,7.4247,0.3572
3.412,6.1412,0.25258
5.1799,4.5942,0.3226
4.5359,3.9395,0.31148
19.111,3.7324,0.27691
21.382,4.2402,0.42764
21.579,4.6096,0.81255
3.2831,4.5026,1.981
5.2599,5.0341,2.2705
2.2116,5.1542,2.171
10.097,5.5627,1.7324
2.693,6.3476,1.4588
27.956,5.8099,1.6331
17.689,6.1669,2.5793
15.219,5.0574,2.7172
18.257,6.5858,4.1961
13.35,5.6662,5.1214
13.606,6.583,4.7767
9.4669,6.6454,5.4189
16.56,5.1957,6.1233
1.6447,6.4609,5.7243
5.3525,4.6611,4.6567
47.252,2.8385,5.2694
33.552,4.788,11.658
12.312,5.4179,11.496
12.432,3.8128,10.411
10.913,5.5193,9.0942
4.0799,3.984,8.0221
4.0546,4.8051,6.6146
15.277,5.0541,5.3411
4.8613,7.14,4.8169
24.855,6.2128,3.9677
3.8574,4.6685,3.9108
9.6581,5.4476,3.0879
21.652,6.8922,2.846
2.6972,7.3613,4.1473
3.5676,6.6414,4.0288
1.5968,4.4003,3.3952
6.4901,4.3798,2.9554
6.1912,6.429,2.2143
3.6856,6.4816,2.226
0.7912,6.5955,2.0993
4.1092,7.6052,2.178
0,7.5812,2.2032
0,7.1843,1.6646
0,6.8784,1.2971
0.0073944,6.816,1.0571
0.17007,6.6586,0.90946
0.73803,5.5313,0.81735
13.63,6.0816,0.7916
7.1532,6.1974,1.0481
4.75,6.9236,1.2271
1.6303,7.0136,1.6816
8.1433,5.7699,1.1672
0.33944,6.7505,0.90091
3.9627,6.8125,0.91147
0.35845,6.7193,0.89639
0.24401,7.0718,0.79287
0.14613,7.1858,0.69848
0.0073944,7.2426,0.60271
0.081338,7.3706,0.51771
0,6.3407,0.45981
2.3151,6.8061,0.42743
0.27183,6.605,0.41669
0.18415,7.2492,0.38671
0.013028,7.5063,0.34909
0.59718,7.5032,0.30669
0.0035211,7.5908,0.27345
0,7.5631,0.23932
0.0014085,7.678,0.21381
0,7.6031,0.19646
0.0021127,7.291,0.181
0.21549,7.01,0.16839
0,6.9909,0.15644
0.55423,7.33,0.14732
0.018662,7.3014,0.13759
0,7.3507,0.1276
0,7.2747,0.11732
0,6.7994,0.11075
1.213,6.8434,0.10443
3.4387,6.8829,0.099739
0.20986,7.3256,0.10311
0.042254,7.2804,0.10332
0,7.2185,0.096689
0,6.8209,0.090414
0,7.1236,0.084034
0,6.4491,0.079609
0.0056338,6.484,0.075546
0.40246,5.4209,0.072806
2.9134,5.9268,0.075991
1.1746,6.4445,0.098261
0.10704,5.4729,0.083983
3.1658,6.6866,0.075763
0.054225,4.9688,0.074161
0.042958,5.307,0.071638
0.027465,6.6772,0.072765
0,6.8391,0.073447
0,5.9967,0.069157
0.70845,4.9101,0.066345
3.1789,5.6888,0.064277
1.9377,6.1005,0.06589
0.015845,6.2456,0.064525
0,6.1739,0.061889
